Date,Time_Start,Time_End,Time_Zone,Close,Net_Chg,Open,High,Low,Volume
4/23/18,15:30:00,16:00:00,UTC,267.01,0.07,266.96,267.18,266.37,3793811
4/23/18,16:00:00,16:30:00,UTC,267.77,0.76,267.01,267.89,266.905,3306773
4/23/18,16:30:00,17:00:00,UTC,267.44,-0.33,267.765,267.83,267.18,3633216
4/23/18,17:00:00,17:30:00,UTC,266.98,-0.46,267.45,267.55,266.95,1938928
4/23/18,17:30:00,18:00:00,UTC,266.77,-0.21,266.985,267.148,266.56,2184607
4/23/18,18:00:00,18:30:00,UTC,266.75,-0.02,266.77,266.9,266.63,1457161
4/23/18,18:30:00,19:00:00,UTC,266.92,0.17,266.74,267.08,266.52,1842413
4/23/18,19:00:00,19:30:00,UTC,265.88,-1.04,266.925,266.98,265.67,4806172
4/23/18,19:30:00,20:00:00,UTC,265.59,-0.29,265.88,266.15,265.35,3920505
4/23/18,20:00:00,20:30:00,UTC,266.29,0.7,265.58,266.339,265.53,3806298
4/23/18,20:30:00,21:00:00,UTC,266.57,0.28,266.29,266.62,266.05,8131641
4/24/18,14:30:00,15:00:00,UTC,267.27,0.7,267.73,267.976,266.92,5383859
4/24/18,15:00:00,15:30:00,UTC,266.61,-0.66,267.26,267.78,266.32,5732015
4/24/18,15:30:00,16:00:00,UTC,266.38,-0.23,266.6,267.07,266.19,4489727
4/24/18,16:00:00,16:30:00,UTC,266.66,0.28,266.37,266.66,265.68,5640886
4/24/18,16:30:00,17:00:00,UTC,265.68,-0.98,266.65,266.87,265.68,4629121
4/24/18,17:00:00,17:30:00,UTC,264.89,-0.79,265.68,266,264.67,6009994
4/24/18,17:30:00,18:00:00,UTC,263.54,-1.35,264.9,264.96,263.53,6461939
4/24/18,18:00:00,18:30:00,UTC,263.42,-0.12,263.53,264.09,263.17,5508686
4/24/18,18:30:00,19:00:00,UTC,262.3,-1.12,263.416,263.55,261.98,6611303
4/24/18,19:00:00,19:30:00,UTC,261.8,-0.5,262.31,262.65,261.33,9064209
4/24/18,19:30:00,20:00:00,UTC,262.36,0.56,261.8,262.51,261.28,7095353
4/24/18,20:00:00,20:30:00,UTC,262.725,0.365,262.36,263.34,262.23,8668714
4/24/18,20:30:00,21:00:00,UTC,263.04,0.315,262.73,263.15,261.65,18699445
4/25/18,14:30:00,15:00:00,UTC,261.05,-1.99,262.91,263.06,260.85,10391189
4/25/18,15:00:00,15:30:00,UTC,262,0.95,261.05,262.31,260.93,8125900
4/25/18,15:30:00,16:00:00,UTC,262.62,0.62,262,262.93,261.956,5632188
4/25/18,16:00:00,16:30:00,UTC,263.03,0.41,262.615,263.2,262.5,4398459
4/25/18,16:30:00,17:00:00,UTC,261.86,-1.17,263.03,263.09,261.83,4045962
4/25/18,17:00:00,17:30:00,UTC,262.44,0.58,261.87,262.59,261.69,3205039
4/25/18,17:30:00,18:00:00,UTC,262.56,0.12,262.44,262.94,262.34,2856044
4/25/18,18:00:00,18:30:00,UTC,262.66,0.1,262.56,263.04,262.25,2734381
4/25/18,18:30:00,19:00:00,UTC,263.18,0.52,262.67,263.44,262.63,4263925
4/25/18,19:00:00,19:30:00,UTC,262.68,-0.5,263.19,263.32,262.43,3705088
4/25/18,19:30:00,20:00:00,UTC,264.04,1.36,262.67,264.05,262.53,4041693
4/25/18,20:00:00,20:30:00,UTC,263.68,-0.36,264.04,264.13,263.475,4094224
4/25/18,20:30:00,21:00:00,UTC,263.63,-0.05,263.68,263.9,262.66,14054331
4/26/18,14:30:00,15:00:00,UTC,264.97,1.34,264.79,265.06,264.29,6084547
4/26/18,15:00:00,15:30:00,UTC,265.32,0.35,264.96,265.65,264.77,4921999
4/26/18,15:30:00,16:00:00,UTC,265.98,0.66,265.33,266.03,265.3,3740951
4/26/18,16:00:00,16:30:00,UTC,265.46,-0.52,265.98,266.02,265.28,3588108
4/26/18,16:30:00,17:00:00,UTC,265.31,-0.15,265.46,265.59,264.94,3030830
4/26/18,17:00:00,17:30:00,UTC,265.86,0.55,265.315,265.97,265.291,1995515
4/26/18,17:30:00,18:00:00,UTC,265.775,-0.085,265.85,265.88,265.47,1496239
4/26/18,18:00:00,18:30:00,UTC,266.43,0.655,265.78,266.57,265.77,3035707
4/26/18,18:30:00,19:00:00,UTC,266.64,0.21,266.43,266.65,266.25,2493673
4/26/18,19:00:00,19:30:00,UTC,266.63,-0.01,266.61,266.8,266.43,2685676
4/26/18,19:30:00,20:00:00,UTC,267.001,0.371,266.64,267.16,266.57,3285514
4/26/18,20:00:00,20:30:00,UTC,266.455,-0.546,267.01,267.245,266.37,4272193
4/26/18,20:30:00,21:00:00,UTC,266.24,-0.215,266.455,266.67,266.08,10884039
4/27/18,14:30:00,15:00:00,UTC,266.43,0.19,267,267.34,266.37,6856077
4/27/18,15:00:00,15:30:00,UTC,266.28,-0.15,266.44,267.03,266.22,4974133
4/27/18,15:30:00,16:00:00,UTC,265.85,-0.43,266.27,266.27,265.5,5068294
4/27/18,16:00:00,16:30:00,UTC,266.68,0.83,265.855,266.73,265.8,2918628
4/27/18,16:30:00,17:00:00,UTC,266.22,-0.46,266.684,266.689,265.99,2274174
4/27/18,17:00:00,17:30:00,UTC,266.42,0.2,266.22,266.59,266.21,1290779
4/27/18,17:30:00,18:00:00,UTC,266.96,0.54,266.411,267.07,266.06,2641659
4/27/18,18:00:00,18:30:00,UTC,266.66,-0.3,266.97,267.11,266.66,2002308
4/27/18,18:30:00,19:00:00,UTC,266.571,-0.089,266.68,266.81,266.447,1200970
4/27/18,19:00:00,19:30:00,UTC,266.67,0.099,266.57,266.72,266.35,2125599
4/27/18,19:30:00,20:00:00,UTC,266.72,0.05,266.66,266.83,266.48,1607064
4/27/18,20:00:00,20:30:00,UTC,266.433,-0.287,266.72,267.02,266.31,2858377
4/27/18,20:30:00,21:00:00,UTC,266.58,0.147,266.43,266.93,266.39,8071209
4/30/18,14:30:00,15:00:00,UTC,267.45,0.87,267.26,267.89,267.205,4590671
4/30/18,15:00:00,15:30:00,UTC,267.25,-0.2,267.46,267.87,266.93,3148927
4/30/18,15:30:00,16:00:00,UTC,267.32,0.07,267.25,267.62,267.09,1894820
4/30/18,16:00:00,16:30:00,UTC,267.13,-0.19,267.33,267.52,267.05,2193234
4/30/18,16:30:00,17:00:00,UTC,266.25,-0.88,267.13,267.22,266.02,3666564
4/30/18,17:00:00,17:30:00,UTC,265.9,-0.35,266.255,266.255,265.5,3609270
4/30/18,17:30:00,18:00:00,UTC,265.739,-0.161,265.9,265.938,265.19,2582086
4/30/18,18:00:00,18:30:00,UTC,265.8,0.061,265.735,265.92,265.295,2561097
4/30/18,18:30:00,19:00:00,UTC,266.06,0.26,265.799,266.2,265.66,2014013
4/30/18,19:00:00,19:30:00,UTC,265.479,-0.581,266.06,266.06,264.98,5060635
4/30/18,19:30:00,20:00:00,UTC,265.23,-0.249,265.48,265.59,265.04,3629720
4/30/18,20:00:00,20:30:00,UTC,264.91,-0.32,265.24,265.56,264.75,5312124
4/30/18,20:30:00,21:00:00,UTC,264.53,-0.38,264.91,265.65,264.43,16841365
5/1/18,14:30:00,15:00:00,UTC,263.89,-0.64,263.87,264.07,263.37,5839778
5/1/18,15:00:00,15:30:00,UTC,263.51,-0.38,263.88,263.98,263.18,4586915
5/1/18,15:30:00,16:00:00,UTC,262.96,-0.55,263.5,263.71,262.93,3573140
5/1/18,16:00:00,16:30:00,UTC,263.003,0.043,262.96,263.23,262.445,3937566
5/1/18,16:30:00,17:00:00,UTC,262.58,-0.423,263.01,263.24,262.57,2673089
5/1/18,17:00:00,17:30:00,UTC,263.111,0.531,262.58,263.14,262.54,2380531
5/1/18,17:30:00,18:00:00,UTC,262.855,-0.256,263.115,263.19,262.67,2168493
5/1/18,18:00:00,18:30:00,UTC,262.32,-0.535,262.86,262.86,262.11,3090829
5/1/18,18:30:00,19:00:00,UTC,263.66,1.34,262.32,263.69,262.3,4490987
5/1/18,19:00:00,19:30:00,UTC,264.065,0.405,263.67,264.2,263.62,4596968
5/1/18,19:30:00,20:00:00,UTC,264.37,0.305,264.07,264.63,263.93,3179705
5/1/18,20:00:00,20:30:00,UTC,263.98,-0.39,264.365,264.579,263.76,3937910
5/1/18,20:30:00,21:00:00,UTC,264.96,0.98,263.98,265.1,263.94,11242859
5/2/18,14:30:00,15:00:00,UTC,264.17,-0.79,264.76,264.94,264.09,5336533
5/2/18,15:00:00,15:30:00,UTC,264.21,0.04,264.16,264.765,264.06,5064699
5/2/18,15:30:00,16:00:00,UTC,264.51,0.3,264.205,264.66,264.1,2862045
5/2/18,16:00:00,16:30:00,UTC,264.62,0.11,264.51,264.9,264.25,2824370
5/2/18,16:30:00,17:00:00,UTC,264.17,-0.45,264.62,264.659,263.87,3860303
5/2/18,17:00:00,17:30:00,UTC,264.52,0.35,264.17,264.66,264.01,1872497
5/2/18,17:30:00,18:00:00,UTC,264.52,0,264.525,264.61,264.25,1802032
5/2/18,18:00:00,18:30:00,UTC,264.87,0.35,264.52,264.99,264.52,1472089
5/2/18,18:30:00,19:00:00,UTC,264.82,-0.05,264.88,264.94,264.68,1475301
5/2/18,19:00:00,19:30:00,UTC,265.227,0.407,264.82,265.68,264.71,7156256
5/2/18,19:30:00,20:00:00,UTC,264.56,-0.667,265.23,265.42,264.39,3337867
5/2/18,20:00:00,20:30:00,UTC,263.775,-0.785,264.57,264.836,263.505,5043192
5/2/18,20:30:00,21:00:00,UTC,263.17,-0.605,263.77,263.84,262.76,17126086
5/3/18,14:30:00,15:00:00,UTC,262.15,-1.02,262.26,262.339,261.14,8612101
5/3/18,15:00:00,15:30:00,UTC,260.44,-1.71,262.145,262.175,260.21,10101344
5/3/18,15:30:00,16:00:00,UTC,259.54,-0.9,260.43,260.54,259.05,13981883
5/3/18,16:00:00,16:30:00,UTC,259.64,0.1,259.54,260.45,259.35,9177287
5/3/18,16:30:00,17:00:00,UTC,260.515,0.875,259.64,260.71,259.36,6316671
5/3/18,17:00:00,17:30:00,UTC,260.01,-0.505,260.52,260.92,260,4726133
5/3/18,17:30:00,18:00:00,UTC,262.61,2.6,260.02,262.7,260,9206952
5/3/18,18:00:00,18:30:00,UTC,262.05,-0.56,262.61,262.69,261.78,6827566
5/3/18,18:30:00,19:00:00,UTC,262.65,0.6,262.06,263.13,262.05,5064823
5/3/18,19:00:00,19:30:00,UTC,262.64,-0.01,262.65,262.82,262.2,3918503
5/3/18,19:30:00,20:00:00,UTC,262.42,-0.22,262.64,263.36,262.19,7288507
5/3/18,20:00:00,20:30:00,UTC,262.85,0.43,262.42,262.88,262.23,4305191
5/3/18,20:30:00,21:00:00,UTC,262.59,-0.26,262.85,263.1,262.08,12744008
5/4/18,14:30:00,15:00:00,UTC,262.54,-0.05,261.52,262.71,261.15,6611497
5/4/18,15:00:00,15:30:00,UTC,263.77,1.23,262.53,263.8,262.28,4608206
5/4/18,15:30:00,16:00:00,UTC,264.465,0.695,263.765,264.69,263.635,6391173
5/4/18,16:00:00,16:30:00,UTC,265.001,0.536,264.48,265.07,264.37,3600224
5/4/18,16:30:00,17:00:00,UTC,265.182,0.181,265,265.33,264.79,3362507
5/4/18,17:00:00,17:30:00,UTC,265.37,0.188,265.18,265.47,265.02,2558075
5/4/18,17:30:00,18:00:00,UTC,265.455,0.085,265.37,265.62,265.29,2135824
5/4/18,18:00:00,18:30:00,UTC,265.54,0.085,265.45,265.76,265.34,2421784
5/4/18,18:30:00,19:00:00,UTC,266.02,0.48,265.54,266.05,265.47,3189367
5/4/18,19:00:00,19:30:00,UTC,266.68,0.66,266.02,266.69,265.92,3758351
5/4/18,19:30:00,20:00:00,UTC,266.28,-0.4,266.685,266.789,266.28,4267252
5/4/18,20:00:00,20:30:00,UTC,266.44,0.16,266.28,266.63,266.17,4028536
5/4/18,20:30:00,21:00:00,UTC,265.92,-0.52,266.45,266.51,265.56,14804731
5/7/18,14:30:00,15:00:00,UTC,267.75,1.83,266.89,267.78,266.63,5228093
5/7/18,15:00:00,15:30:00,UTC,267.43,-0.32,267.75,267.78,267.12,3005192
5/7/18,15:30:00,16:00:00,UTC,267.435,0.005,267.415,267.47,266.75,3193414
5/7/18,16:00:00,16:30:00,UTC,267.56,0.125,267.435,267.65,267.095,2067121
5/7/18,16:30:00,17:00:00,UTC,267.55,-0.01,267.555,267.6,267.198,1768495
5/7/18,17:00:00,17:30:00,UTC,267.61,0.06,267.55,267.74,267.355,1555341
5/7/18,17:30:00,18:00:00,UTC,267.37,-0.24,267.61,267.7,267.21,1420383
5/7/18,18:00:00,18:30:00,UTC,267.45,0.08,267.36,267.49,267.09,1514145
5/7/18,18:30:00,19:00:00,UTC,267.58,0.13,267.46,267.66,267.36,1350806
5/7/18,19:00:00,19:30:00,UTC,267.815,0.235,267.6,267.85,267.515,1861134
5/7/18,19:30:00,20:00:00,UTC,267.02,-0.795,267.815,268.02,266.92,4402837
5/7/18,20:00:00,20:30:00,UTC,266.57,-0.45,267.025,267.25,266.11,6304642
5/7/18,20:30:00,21:00:00,UTC,266.92,0.35,266.57,266.99,266.43,8835070
5/8/18,14:30:00,15:00:00,UTC,266.16,-0.76,266.5,266.73,265.86,5360797
5/8/18,15:00:00,15:30:00,UTC,266.13,-0.03,266.16,266.46,266.02,3512117
5/8/18,15:30:00,16:00:00,UTC,266.42,0.29,266.13,266.87,266.12,2864349
5/8/18,16:00:00,16:30:00,UTC,266.85,0.43,266.416,267.325,266.075,5092456
5/8/18,16:30:00,17:00:00,UTC,266.42,-0.43,266.86,266.87,266.29,2535382
5/8/18,17:00:00,17:30:00,UTC,266.175,-0.245,266.42,266.55,266.1,1997296
5/8/18,17:30:00,18:00:00,UTC,265.87,-0.305,266.161,266.35,265.65,2662125
5/8/18,18:00:00,18:30:00,UTC,266.41,0.54,265.87,266.449,265.8,2021683
5/8/18,18:30:00,19:00:00,UTC,266.02,-0.39,266.41,266.5,265.95,1450788
5/8/18,19:00:00,19:30:00,UTC,266.23,0.21,266.02,266.85,265.72,4728436
5/8/18,19:30:00,20:00:00,UTC,265.76,-0.47,266.22,266.33,265.15,5893534
5/8/18,20:00:00,20:30:00,UTC,266.49,0.73,265.77,266.65,265.51,4803432
5/8/18,20:30:00,21:00:00,UTC,266.89,0.4,266.49,266.93,266.4,7592012
5/9/18,14:30:00,15:00:00,UTC,267.62,0.73,267.68,268.06,267.37,4911933
5/9/18,15:00:00,15:30:00,UTC,267.74,0.12,267.61,268.03,267.42,3004190
5/9/18,15:30:00,16:00:00,UTC,267.2,-0.54,267.736,267.9,267.12,2992621
5/9/18,16:00:00,16:30:00,UTC,267.61,0.41,267.2,267.63,267.09,2606383
5/9/18,16:30:00,17:00:00,UTC,267.76,0.15,267.615,267.8,267.51,1702216
5/9/18,17:00:00,17:30:00,UTC,268.51,0.75,267.76,268.57,267.725,3151944
5/9/18,17:30:00,18:00:00,UTC,269.05,0.54,268.52,269.21,268.44,3457868
5/9/18,18:00:00,18:30:00,UTC,269.46,0.41,269.05,269.48,268.93,2927464
5/9/18,18:30:00,19:00:00,UTC,269.635,0.175,269.455,269.68,269.435,2624967
5/9/18,19:00:00,19:30:00,UTC,269.365,-0.27,269.63,269.865,269.18,3001768
5/9/18,19:30:00,20:00:00,UTC,269.59,0.225,269.36,269.81,269.36,2408443
5/9/18,20:00:00,20:30:00,UTC,269.31,-0.28,269.58,269.76,269.23,3361530
5/9/18,20:30:00,21:00:00,UTC,269.47,0.16,269.315,269.51,269.02,11342373
5/10/18,14:30:00,15:00:00,UTC,270.65,1.18,270.34,270.81,270.22,4828051
5/10/18,15:00:00,15:30:00,UTC,270.85,0.2,270.64,270.88,270.28,3604521
5/10/18,15:30:00,16:00:00,UTC,270.93,0.08,270.86,271.12,270.745,2681676
5/10/18,16:00:00,16:30:00,UTC,271.42,0.49,270.95,271.48,270.89,3265200
5/10/18,16:30:00,17:00:00,UTC,271.665,0.245,271.42,271.71,271.29,2600437
5/10/18,17:00:00,17:30:00,UTC,272.115,0.45,271.66,272.19,271.61,3653847
5/10/18,17:30:00,18:00:00,UTC,272.07,-0.045,272.115,272.26,271.955,2656257
5/10/18,18:00:00,18:30:00,UTC,271.95,-0.12,272.06,272.39,271.93,2558084
5/10/18,18:30:00,19:00:00,UTC,271.73,-0.22,271.94,272.07,271.55,3338324
5/10/18,19:00:00,19:30:00,UTC,271.92,0.19,271.73,271.99,271.4,2572997
5/10/18,19:30:00,20:00:00,UTC,271.95,0.03,271.91,272.06,271.2,3781064
5/10/18,20:00:00,20:30:00,UTC,271.75,-0.2,271.95,272.15,271.58,3114106
5/10/18,20:30:00,21:00:00,UTC,272,0.25,271.74,272.23,271.575,9971839
5/11/18,14:30:00,15:00:00,UTC,272.73,0.73,272.16,272.81,271.94,3906978
5/11/18,15:00:00,15:30:00,UTC,272.747,0.017,272.72,273.03,272.57,3218232
5/11/18,15:30:00,16:00:00,UTC,273.13,0.383,272.75,273.15,272.52,2455437
5/11/18,16:00:00,16:30:00,UTC,272.6,-0.53,273.14,273.15,272.56,2136219
5/11/18,16:30:00,17:00:00,UTC,272.515,-0.085,272.61,272.7,272.31,1945622
5/11/18,17:00:00,17:30:00,UTC,271.94,-0.575,272.52,272.7,271.84,2453095
5/11/18,17:30:00,18:00:00,UTC,272.25,0.31,271.94,272.4,271.87,1447758
5/11/18,18:00:00,18:30:00,UTC,272.28,0.03,272.255,272.4,272.14,1198926
5/11/18,18:30:00,19:00:00,UTC,272.18,-0.1,272.27,272.296,271.93,2262324
5/11/18,19:00:00,19:30:00,UTC,272.21,0.03,272.17,272.346,271.58,2822852
5/11/18,19:30:00,20:00:00,UTC,272.31,0.1,272.2,272.36,271.93,3460856
5/11/18,20:00:00,20:30:00,UTC,272.435,0.125,272.31,272.55,272.241,3053363
5/11/18,20:30:00,21:00:00,UTC,272.64,0.205,272.44,272.85,272.28,13469093
5/14/18,14:30:00,15:00:00,UTC,273.78,1.14,273.34,273.92,273.301,3974075
5/14/18,15:00:00,15:30:00,UTC,273.93,0.15,273.77,273.94,273.44,2371101
5/14/18,15:30:00,16:00:00,UTC,273.5,-0.43,273.92,274.08,273.49,3055936
5/14/18,16:00:00,16:30:00,UTC,273.505,0.005,273.5,273.91,273.45,2273055
5/14/18,16:30:00,17:00:00,UTC,273.45,-0.055,273.5,273.64,273.21,1524183
5/14/18,17:00:00,17:30:00,UTC,273.37,-0.08,273.45,273.81,273.33,1743941
5/14/18,17:30:00,18:00:00,UTC,272.97,-0.4,273.36,273.49,272.94,1456007
5/14/18,18:00:00,18:30:00,UTC,272.83,-0.14,272.96,273.06,272.57,2441755
5/14/18,18:30:00,19:00:00,UTC,272.9,0.07,272.83,273.13,272.56,1934625
5/14/18,19:00:00,19:30:00,UTC,272.77,-0.13,272.905,272.95,272.36,2429729
5/14/18,19:30:00,20:00:00,UTC,272.99,0.22,272.76,273.055,272.64,2579520
5/14/18,20:00:00,20:30:00,UTC,273.03,0.04,273,273.215,272.855,2389210
5/14/18,20:30:00,21:00:00,UTC,272.95,-0.08,273.03,273.11,272.47,14486601
5/15/18,14:30:00,15:00:00,UTC,270.34,-2.61,271.59,271.61,270.29,9170528
5/15/18,15:00:00,15:30:00,UTC,270.8,0.46,270.34,271.05,270.3,5180513
5/15/18,15:30:00,16:00:00,UTC,270.96,0.16,270.8,271.52,270.72,3779690
5/15/18,16:00:00,16:30:00,UTC,270.93,-0.03,270.98,271.32,270.75,2376755
5/15/18,16:30:00,17:00:00,UTC,270.649,-0.281,270.92,271.25,270.6,2862418
5/15/18,17:00:00,17:30:00,UTC,270.57,-0.079,270.64,270.74,270.28,3395500
5/15/18,17:30:00,18:00:00,UTC,270.99,0.42,270.57,271.39,270.56,3060302
5/15/18,18:00:00,18:30:00,UTC,270.58,-0.41,270.981,271.06,270.5,2244669
5/15/18,18:30:00,19:00:00,UTC,270.09,-0.49,270.586,270.78,270.08,2293479
5/15/18,19:00:00,19:30:00,UTC,270.59,0.5,270.08,270.75,270.07,4428296
5/15/18,19:30:00,20:00:00,UTC,270.52,-0.07,270.59,271.16,270.35,4062509
5/15/18,20:00:00,20:30:00,UTC,270.155,-0.365,270.53,270.67,270.03,4739670
5/15/18,20:30:00,21:00:00,UTC,271.03,0.875,270.155,271.1,270.14,17116037
5/16/18,14:30:00,15:00:00,UTC,271.87,0.84,271.14,271.95,271.11,4979207
5/16/18,15:00:00,15:30:00,UTC,271.67,-0.2,271.87,271.88,271.3,3281646
5/16/18,15:30:00,16:00:00,UTC,271.65,-0.02,271.67,271.99,271.52,1955962
5/16/18,16:00:00,16:30:00,UTC,271.32,-0.33,271.65,271.74,271.2,2310478
5/16/18,16:30:00,17:00:00,UTC,271.88,0.56,271.321,271.88,271.32,1655526
5/16/18,17:00:00,17:30:00,UTC,272.38,0.5,271.87,272.42,271.86,2624092
5/16/18,17:30:00,18:00:00,UTC,272.43,0.05,272.375,272.71,272.32,2072063
5/16/18,18:00:00,18:30:00,UTC,272.26,-0.17,272.44,272.579,272.2,1487012
5/16/18,18:30:00,19:00:00,UTC,272.48,0.22,272.26,272.53,272.24,1192087
5/16/18,19:00:00,19:30:00,UTC,272.48,0,272.48,272.62,272.363,1260295
5/16/18,19:30:00,20:00:00,UTC,272.65,0.17,272.48,272.76,272.38,1367705
5/16/18,20:00:00,20:30:00,UTC,272.18,-0.47,272.65,272.65,272.06,3404731
5/16/18,20:30:00,21:00:00,UTC,272.15,-0.03,272.17,272.24,271.69,9498785
5/17/18,14:30:00,15:00:00,UTC,271.89,-0.26,271.94,272.08,271.38,4304271
5/17/18,15:00:00,15:30:00,UTC,272.62,0.73,271.9,272.76,271.87,3777006
5/17/18,15:30:00,16:00:00,UTC,273.14,0.52,272.62,273.23,272.55,3383092
5/17/18,16:00:00,16:30:00,UTC,272.92,-0.22,273.13,273.2,272.76,2547205
5/17/18,16:30:00,17:00:00,UTC,272.55,-0.37,272.92,272.94,272.53,2308405
5/17/18,17:00:00,17:30:00,UTC,272.72,0.17,272.56,272.84,272.43,2074527
5/17/18,17:30:00,18:00:00,UTC,272.27,-0.45,272.72,272.84,272.1,2161503
5/17/18,18:00:00,18:30:00,UTC,272.36,0.09,272.26,272.49,272.08,1346104
5/17/18,18:30:00,19:00:00,UTC,271.48,-0.88,272.343,272.38,271.465,2862487
5/17/18,19:00:00,19:30:00,UTC,271.89,0.41,271.49,271.99,271.13,4694337
5/17/18,19:30:00,20:00:00,UTC,272.19,0.3,271.91,272.22,271.8,2922440
5/17/18,20:00:00,20:30:00,UTC,271.79,-0.4,272.195,272.34,271.76,3180633
5/17/18,20:30:00,21:00:00,UTC,272.01,0.22,271.78,272.15,271.67,8462810
5/18/18,14:30:00,15:00:00,UTC,271.6,-0.41,271.62,271.98,271.42,4861326
5/18/18,15:00:00,15:30:00,UTC,271.74,0.14,271.6,272.01,271.26,3879285
5/18/18,15:30:00,16:00:00,UTC,271.519,-0.221,271.73,271.75,270.93,3752445
5/18/18,16:00:00,16:30:00,UTC,271.58,0.061,271.52,271.9,271.42,2584980
5/18/18,16:30:00,17:00:00,UTC,271.897,0.317,271.59,272.03,271.49,1926995
5/18/18,17:00:00,17:30:00,UTC,271.53,-0.367,271.9,271.9,271.46,1825906
5/18/18,17:30:00,18:00:00,UTC,271.6,0.07,271.535,271.659,271.32,1857905
5/18/18,18:00:00,18:30:00,UTC,271.64,0.04,271.61,271.79,271.38,1389613
5/18/18,18:30:00,19:00:00,UTC,271.431,-0.209,271.64,271.65,271.31,1614173
5/18/18,19:00:00,19:30:00,UTC,271.57,0.139,271.44,271.59,271.295,1294403
5/18/18,19:30:00,20:00:00,UTC,271.64,0.07,271.565,271.71,271.52,1252159
5/18/18,20:00:00,20:30:00,UTC,271.46,-0.18,271.64,271.66,271.35,2594851
5/18/18,20:30:00,21:00:00,UTC,271.34,-0.12,271.47,271.565,271.31,8800071
5/21/18,14:30:00,15:00:00,UTC,273.27,1.93,273.01,273.78,272.97,6886069
5/21/18,15:00:00,15:30:00,UTC,273.57,0.3,273.27,273.61,273.19,3133301
5/21/18,15:30:00,16:00:00,UTC,273.789,0.219,273.58,273.98,273.57,2826262
5/21/18,16:00:00,16:30:00,UTC,272.93,-0.859,273.79,273.87,272.77,3159651
5/21/18,16:30:00,17:00:00,UTC,273.146,0.216,272.93,273.15,272.6,2835580
5/21/18,17:00:00,17:30:00,UTC,273.36,0.214,273.13,273.61,273.02,2496464
5/21/18,17:30:00,18:00:00,UTC,273.37,0.01,273.37,273.49,273.23,1158536
5/21/18,18:00:00,18:30:00,UTC,273.45,0.08,273.38,273.69,273.36,1444746
5/21/18,18:30:00,19:00:00,UTC,273.6,0.15,273.45,273.64,273.35,1191327
5/21/18,19:00:00,19:30:00,UTC,273.23,-0.37,273.609,273.62,273.16,1782330
5/21/18,19:30:00,20:00:00,UTC,273.27,0.04,273.22,273.35,272.861,2389693
5/21/18,20:00:00,20:30:00,UTC,273.06,-0.21,273.27,273.42,272.9,2278952
5/21/18,20:30:00,21:00:00,UTC,273.36,0.3,273.06,273.41,272.9,9164621
5/22/18,14:30:00,15:00:00,UTC,273.93,0.57,273.96,274.25,273.76,4542957
5/22/18,15:00:00,15:30:00,UTC,273.52,-0.41,273.93,274.18,273.39,3921706
5/22/18,15:30:00,16:00:00,UTC,273.57,0.05,273.53,273.8,273.34,2651472
5/22/18,16:00:00,16:30:00,UTC,273.88,0.31,273.58,273.99,273.56,1761095
5/22/18,16:30:00,17:00:00,UTC,273.795,-0.085,273.88,273.92,273.64,1371218
5/22/18,17:00:00,17:30:00,UTC,273.615,-0.18,273.795,273.915,273.49,1733382
5/22/18,17:30:00,18:00:00,UTC,273.58,-0.035,273.62,273.695,273.44,1768324
5/22/18,18:00:00,18:30:00,UTC,273.59,0.01,273.58,273.69,273.44,1016017
5/22/18,18:30:00,19:00:00,UTC,273.5,-0.09,273.59,273.62,273.4,1040908
5/22/18,19:00:00,19:30:00,UTC,273.69,0.19,273.5,273.75,273.481,1360981
5/22/18,19:30:00,20:00:00,UTC,273.19,-0.5,273.693,273.85,273.19,2852695
5/22/18,20:00:00,20:30:00,UTC,273.03,-0.16,273.19,273.31,272.94,3834292
5/22/18,20:30:00,21:00:00,UTC,272.58,-0.45,273.03,273.04,272.24,13150709
5/23/18,14:30:00,15:00:00,UTC,271.63,-0.95,271.17,271.76,271.11,5786860
5/23/18,15:00:00,15:30:00,UTC,271.845,0.215,271.63,272.22,271.43,3318029
5/23/18,15:30:00,16:00:00,UTC,271.2,-0.645,271.85,271.9,270.99,4162884
5/23/18,16:00:00,16:30:00,UTC,271.635,0.435,271.2,271.805,271.18,2837926
5/23/18,16:30:00,17:00:00,UTC,271.47,-0.165,271.65,272.1,271.436,2684296
5/23/18,17:00:00,17:30:00,UTC,271.3,-0.17,271.462,271.87,271.18,2419614
5/23/18,17:30:00,18:00:00,UTC,271.88,0.58,271.299,271.96,271.25,1883141
5/23/18,18:00:00,18:30:00,UTC,271.68,-0.2,271.88,271.9,271.39,1258482
5/23/18,18:30:00,19:00:00,UTC,271.69,0.01,271.68,271.81,271.54,1151172
5/23/18,19:00:00,19:30:00,UTC,272.49,0.8,271.7,272.88,271.61,4836641
5/23/18,19:30:00,20:00:00,UTC,272.78,0.29,272.49,272.8,272.25,2632798
5/23/18,20:00:00,20:30:00,UTC,272.965,0.185,272.78,273.08,272.69,3674023
5/23/18,20:30:00,21:00:00,UTC,273.37,0.405,272.96,273.39,272.66,9455628
5/24/18,14:30:00,15:00:00,UTC,271.84,-1.53,272.91,273.22,271.56,9191836
5/24/18,15:00:00,15:30:00,UTC,271.48,-0.36,271.85,272.28,271.45,5389086
5/24/18,15:30:00,16:00:00,UTC,270.927,-0.553,271.47,271.74,270.81,4545180
